AMIE,Nombre_Institucion,Provincia,Canton,Parroquia,Sostenimiento,Area,Total_Anios_Registrados,Primer_Anio,Ultimo_Anio
13H04689,CENTRO DE EDUCACION INICIAL PARROQUIAL MARIA INMACULADA,MANABI,EL CARMEN,EL CARMEN,Fiscomisional,Urbana,17,2009-2010,2025-2026
13H05189,CENTRO DE EDUCACION INICIAL PARTICULAR MARIA MONTESSORI,MANABI,EL CARMEN,EL CARMEN,Particular,Urbana,9,2013-2014,2021-2022
13H01520,CIUDAD DE CHONE,MANABI,EL CARMEN,EL CARMEN,Fiscal,Urbana,17,2009-2010,2025-2026
13H04383,CUIDAD DE TOSAGUA,MANABI,EL CARMEN,EL CARMEN,Fiscal,Urbana,17,2009-2010,2025-2026
13H01399,DALINDA CASTRO DE SALMON,MANABI,EL CARMEN,EL CARMEN,Fiscal,Urbana,7,2009-2010,2015-2016
13H01456,DR. CAMILO GALLEGOS DOMINGUEZ,MANABI,EL CARMEN,EL CARMEN,Fiscal,Urbana,8,2009-2010,2016-2017
13H04372,FLOR MEDRANDA DE CHANCAY,MANABI,EL CARMEN,EL CARMEN,Particular,Urbana,8,2009-2010,2016-2017
13H01582,ISRAEL,MANABI,EL CARMEN,EL CARMEN,Particular,Urbana,17,2009-2010,2025-2026
13H01598,JACINTO JUBENAL CUADROS,MANABI,EL CARMEN,EL CARMEN,Fiscal,Urbana,17,2009-2010,2025-2026
13H04506,JAIME ROLDOS AGUILERA,MANABI,EL CARMEN,EL CARMEN,Fiscal,Urbana,9,2009-2010,2017-2018
13H01642,JOSE FELIPE CASTAÃEDA,MANABI,EL CARMEN,WILFRIDO LOOR MOREIRA (MAICITO),Fiscal,Rural,7,2009-2010,2015-2016
13H04860,JOSE MARIA VELAZ EXT. 660A,MANABI,EL CARMEN,EL CARMEN,Particular,Urbana,6,2010-2011,2015-2016
13H01609,LOYOLA LUCCIOLA ZAMBRANO ZAMBRANO,MANABI,EL CARMEN,EL CARMEN,Fiscal,Urbana,14,2009-2010,2025-2026
13H04794,LUZ DE AMERICA,MANABI,EL CARMEN,EL CARMEN,Fiscal,Urbana,6,2010-2011,2015-2016
13H01494,MANUEL AGUSTIN CEDEÃO BERMUDEZ,MANABI,EL CARMEN,EL CARMEN,Fiscal,Urbana,17,2009-2010,2025-2026
13H01410,MANUEL GENARO ANCHUNDIA,MANABI,EL CARMEN,EL CARMEN,Fiscal,Urbana,8,2009-2010,2016-2017
13H01508,NUESTRA SEÃORA DE LA PAZ,MANABI,EL CARMEN,EL CARMEN,Fiscomisional,Urbana,17,2009-2010,2025-2026
13H04602,NUEVOS HORIZONTES,MANABI,EL CARMEN,EL CARMEN,Fiscal,Urbana,6,2009-2010,2014-2015
13H04380,PAQUISHA,MANABI,EL CARMEN,EL CARMEN,Fiscal,Urbana,17,2009-2010,2025-2026
13H01445,REINALDO CHIRIBOGA RIVERA,MANABI,EL CARMEN,EL CARMEN,Particular,Urbana,17,2009-2010,2025-2026
13H01451,REPUBLICA DEL ECUADOR,MANABI,EL CARMEN,EL CARMEN,Fiscal,Urbana,17,2009-2010,2025-2026
13H01600,SANTA RITA,MANABI,EL CARMEN,EL CARMEN,Fiscal,Urbana,17,2009-2010,2025-2026
13H01629,SIN NOMBRE,MANABI,EL CARMEN,WILFRIDO LOOR MOREIRA (MAICITO),Fiscal,Rural,7,2009-2010,2015-2016
13H01613,TITO ANTONIO SOLEDISPA,MANABI,EL CARMEN,EL CARMEN,Particular,Urbana,7,2009-2010,2015-2016
13H05402,UNIDAD EDUCATIVA LUZ DEL CAMPO,MANABI,EL CARMEN,EL CARMEN,Fiscal,Urbana,9,2017-2018,2025-2026
13H01423,VICENTE PRADO VERDUGA,MANABI,EL CARMEN,EL CARMEN,Fiscal,Urbana,17,2009-2010,2025-2026
13H04636,29 DE ABRIL,MANABI,FLAVIO ALFARO,FLAVIO ALFARO,Fiscal,Urbana,17,2009-2010,2025-2026
13H04878,29 DE ABRIL,MANABI,FLAVIO ALFARO,FLAVIO ALFARO,Fiscal,Urbana,16,2010-2011,2025-2026
13H01756,BOLIVAR ZAMBRANO,MANABI,FLAVIO ALFARO,FLAVIO ALFARO,Fiscal,Urbana,8,2009-2010,2016-2017
13H01792,CAMILO GALLEGOS DOMINGUEZ,MANABI,FLAVIO ALFARO,SAN FRANCISCO DE NOVILLO (CAB. EN NOVILLO),Fiscal,Rural,17,2009-2010,2025-2026
13H04693,CARMEN CONCEPCION ZAMBRANO ALCIVAR,MANABI,FLAVIO ALFARO,FLAVIO ALFARO,Fiscal,Urbana,15,2009-2010,2025-2026
13H01807,CUATRO DE DICIEMBRE,MANABI,FLAVIO ALFARO,ZAPALLO,Fiscal,Rural,8,2009-2010,2016-2017
13H04652,ESCUELA PARTICULAR MIXTA CAYETANO CEDENO,MANABI,FLAVIO ALFARO,FLAVIO ALFARO,Fiscal,Urbana,17,2009-2010,2025-2026
13H01703,FEDERICO AMADOR VERA VERA,MANABI,FLAVIO ALFARO,FLAVIO ALFARO,Particular,Urbana,7,2009-2010,2015-2016
13H01711,JUAN DE DIOS ZAMBRANO,MANABI,FLAVIO ALFARO,FLAVIO ALFARO,Fiscal,Urbana,17,2009-2010,2025-2026
13H01690,JULIO CUADROS ZAMBRANO,MANABI,FLAVIO ALFARO,FLAVIO ALFARO,Fiscal,Urbana,6,2009-2010,2014-2015
13H04555,JULIO JARAMILLO LAURIDO,MANABI,FLAVIO ALFARO,FLAVIO ALFARO,Particular,Urbana,17,2009-2010,2025-2026
13H01747,LUIS MENENDEZ,MANABI,FLAVIO ALFARO,FLAVIO ALFARO,Particular,Urbana,6,2009-2010,2014-2015
13H01773,MARIA INMACULADA,MANABI,FLAVIO ALFARO,SAN FRANCISCO DE NOVILLO (CAB. EN NOVILLO),Particular,Rural,7,2009-2010,2015-2016
13H01763,PADRE IBAÃEZ,MANABI,FLAVIO ALFARO,FLAVIO ALFARO,Fiscal,Urbana,17,2009-2010,2025-2026
13H01813,RIO AMAZONAS,MANABI,FLAVIO ALFARO,ZAPALLO,Fiscal,Rural,17,2009-2010,2025-2026
13H04692,SAN PEDRO DE LA LAGUNA,MANABI,FLAVIO ALFARO,FLAVIO ALFARO,Particular,Urbana,7,2009-2010,2015-2016
13H01684,UNION Y PROGRESO,MANABI,FLAVIO ALFARO,FLAVIO ALFARO,Fiscal,Urbana,17,2009-2010,2025-2026
13H01796,VICENTE AMADOR FLOR,MANABI,FLAVIO ALFARO,SAN FRANCISCO DE NOVILLO (CAB. EN NOVILLO),Fiscal,Rural,17,2009-2010,2025-2026
13H04248,JOSE VELLES GONZALEZ,MANABI,JAMA,JAMA,Fiscal,Urbana,7,2009-2010,2015-2016
13H04189,JOSEFINA ZAMBRANO DE DUEÃAS,MANABI,JAMA,JAMA,Municipal,Urbana,8,2009-2010,2016-2017
13H04309,LEANDRO MERA REYNA,MANABI,JAMA,JAMA,Municipal,Urbana,17,2009-2010,2025-2026
13H04243,MANUELA CAÃIZARES,MANABI,JAMA,JAMA,Fiscal,Urbana,17,2009-2010,2025-2026
13H04217,ROQUE VERA SANTO,MANABI,JAMA,JAMA,Fiscal,Urbana,6,2009-2010,2014-2015
13H04199,ROSA EMILIA MARTINEZ DE CEVALLOS,MANABI,JAMA,JAMA,Particular,Urbana,7,2009-2010,2015-2016
13H04249,SIN NOMBRE,MANABI,JAMA,JAMA,Fiscal,Urbana,17,2009-2010,2025-2026
13H04504,SIN NOMBRE,MANABI,JAMA,JAMA,Fiscal,Urbana,17,2009-2010,2025-2026
13H04225,TEREZA BENAVIDES,MANABI,JAMA,JAMA,Municipal,Urbana,17,2009-2010,2025-2026
13H04275,CARITAS ALEGRES,MANABI,JARAMIJO,JARAMIJO,Particular,Urbana,17,2009-2010,2025-2026
13H04278,JUAN LEON MERA,MANABI,JARAMIJO,JARAMIJO,Particular,Urbana,17,2009-2010,2025-2026
13H04498,WASHINTONG E. MERO BAILON,MANABI,JARAMIJO,JARAMIJO,Particular,Urbana,17,2009-2010,2025-2026
13H01949,15 DE OCTUBRE,MANABI,JIPIJAPA,JIPIJAPA,Fiscal,Urbana,17,2009-2010,2025-2026
13H02001,24 DE AGOSTO,MANABI,JIPIJAPA,EL ANEGADO (CAB. EN ELOY ALFARO),Fiscal,Rural,7,2009-2010,2015-2016
13H02082,9 DE OCTUBRE,MANABI,JIPIJAPA,PUERTO DE CAYO,Fiscal,Rural,9,2009-2010,2025-2026
13H01884,CIUDAD DE QUITO,MANABI,JIPIJAPA,JIPIJAPA,Fiscal,Urbana,14,2009-2010,2022-2023
13H02079,COLEGIO PARTICULAR 20 DE ABRIL,MANABI,JIPIJAPA,PUERTO DE CAYO,Particular,Rural,6,2009-2010,2014-2015
13H02044,DR. MIGUEL MORAN LUCIO,MANABI,JIPIJAPA,MEMBRILLAL,Fiscal,Rural,17,2009-2010,2025-2026
13H04516,ELEODORO GONZALEZ CAÃARTE,MANABI,JIPIJAPA,JIPIJAPA,Fiscal,Urbana,6,2009-2010,2014-2015
13H01872,GALO PLAZA LASSO,MANABI,JIPIJAPA,JIPIJAPA,Fiscal,Urbana,6,2009-2010,2014-2015
13H02946,GENERAL PINTAG,MANABI,JIPIJAPA,PEDRO PABLO GOMEZ,Fiscal,Rural,17,2009-2010,2025-2026
13H01923,HERNANDO DE MAGALLANES,MANABI,JIPIJAPA,JIPIJAPA,Fiscal,Urbana,17,2009-2010,2025-2026
13H01907,JUDITH IZA DE ANTON,MANABI,JIPIJAPA,JIPIJAPA,Fiscal,Urbana,17,2009-2010,2025-2026
13H02046,LEOPOLDO CHAVEZ,MANABI,JIPIJAPA,MEMBRILLAL,Fiscal,Rural,8,2009-2010,2016-2017
13H01927,MANABI,MANABI,JIPIJAPA,JIPIJAPA,Fiscal,Urbana,17,2009-2010,2025-2026
13H02061,MANUELA CAÃIZARES ( POPULAR),MANABI,JIPIJAPA,PEDRO PABLO GOMEZ,Fiscal,Rural,17,2009-2010,2025-2026
13H02043,MEMBRILLAL,MANABI,JIPIJAPA,MEMBRILLAL,Fiscal,Rural,8,2009-2010,2016-2017
13H01978,MOISES SAENZ,MANABI,JIPIJAPA,AMERICA,Fiscal,Rural,17,2009-2010,2025-2026
13H04567,PRESIDENTE URBINA,MANABI,JIPIJAPA,AMERICA,Fiscal,Rural,17,2009-2010,2025-2026
13H01975,SERGIO QUIROLA,MANABI,JIPIJAPA,AMERICA,Fiscal,Rural,8,2009-2010,2016-2017
13H02067,SIMON BOLIVAR,MANABI,JIPIJAPA,PEDRO PABLO GOMEZ,Fiscal,Rural,17,2009-2010,2025-2026
13H02134,8 DE NOVIEMBRE,MANABI,JUNIN,JUNIN,Fiscal,Urbana,17,2009-2010,2025-2026
13H02118,ACADEMIA DOLORES VILLAVICENCIO DE SANTANA,MANABI,JUNIN,JUNIN,Fiscal,Urbana,12,2009-2010,2025-2026
13H02163,CARLOS A. GARCIA MORA,MANABI,JUNIN,JUNIN,Fiscal,Urbana,8,2009-2010,2016-2017
13H02127,ELOY ALFARO DELGADO,MANABI,JUNIN,JUNIN,Fiscal,Urbana,17,2009-2010,2025-2026
13H02144,FELIPE SAUL MORALES,MANABI,JUNIN,JUNIN,Fiscal,Urbana,6,2009-2010,2014-2015
13H02660,4 DE NOVIEMBRE,MANABI,MANTA,SAN LORENZO,Fiscal,Rural,17,2009-2010,2025-2026
13H02217,CARITAS DE TERNURA,MANABI,MANTA,LOS ESTEROS,Particular,Urbana,16,2009-2010,2025-2026
13H05187,CENTRO DE EDUCACION INICIAL MANUELITA SAENZ,MANABI,MANTA,MANTA,Particular,Urbana,7,2013-2014,2019-2020
13H02308,CIUDAD DE MANTA,MANABI,MANTA,MANTA,Fiscal,Urbana,17,2009-2010,2025-2026
13H02432,DORA LYA CASTRO DEMERA,MANABI,MANTA,TARQUI,Fiscal,Urbana,17,2009-2010,2025-2026
13H02441,GARABATOS,MANABI,MANTA,TARQUI,Particular,Urbana,17,2009-2010,2025-2026
13H02491,GIL DELGADO PINTO,MANABI,MANTA,TARQUI,Fiscal,Urbana,17,2009-2010,2025-2026
13H02611,INMACULADA CONCEPCION,MANABI,MANTA,ELOY ALFARO,Particular,Urbana,6,2009-2010,2014-2015
13H02301,JARDIN LUZ SANCHEZ   DE CEDENO,MANABI,MANTA,MANTA,Fiscal,Urbana,8,2009-2010,2016-2017
13H02532,MARIA MONTESSORI (COLEGIO),MANABI,MANTA,TARQUI,Particular,Urbana,17,2009-2010,2025-2026
13H02478,MONTE DE SION,MANABI,MANTA,TARQUI,Particular,Urbana,17,2009-2010,2025-2026
13H05166,RIOS DE AGUA VIVA,MANABI,MANTA,LOS ESTEROS,Particular,Urbana,14,2012-2013,2025-2026
13H02399,SAN MATEO,MANABI,MANTA,SAN MATEO,Fiscal,Urbana,17,2009-2010,2025-2026
13H02591,SAN VICENTE,MANABI,MANTA,ELOY ALFARO,Particular,Urbana,6,2009-2010,2014-2015
13H02562,SEMILLITAS,MANABI,MANTA,TARQUI,Particular,Urbana,13,2009-2010,2021-2022
13H05175,SWANNE,MANABI,MANTA,MANTA,Particular,Urbana,14,2012-2013,2025-2026
13H02769,CENTRO EDUCATIVO DE EDUC GENERAL BASICA ANIBAL SAN ANDRES N 2,MANABI,MONTECRISTI,MONTECRISTI,Fiscal,Urbana,17,2009-2010,2025-2026
13H05367,KERLY SOLANGE QUIJIJE MERO,MANABI,MONTECRISTI,MONTECRISTI,Fiscal,Urbana,9,2017-2018,2025-2026
13H02736,SEFORA ELOY ALFARO,MANABI,MONTECRISTI,MONTECRISTI,Fiscal,Urbana,17,2009-2010,2025-2026
13H05359,UNIDAD EDUCATIVA  LUIS ANTONIO BAILON MOREIRA,MANABI,MONTECRISTI,MONTECRISTI,Fiscal,Urbana,9,2017-2018,2025-2026
13H05417,UNIDAD EDUCATIVA  MATTHEW OJANI SANTANA VERA,MANABI,MONTECRISTI,MONTECRISTI,Fiscal,Urbana,9,2017-2018,2025-2026
13H04077,16 DE AGOSTO,MANABI,OLMEDO,OLMEDO,Fiscal,Urbana,17,2009-2010,2025-2026
13H04118,ABDON CALDERON MUÃOZ,MANABI,OLMEDO,OLMEDO,Fiscal,Urbana,17,2009-2010,2025-2026
13H02954,2 DE AGOSTO,MANABI,PAJAN,CASCOL,Particular,Rural,10,2009-2010,2018-2019
13H02895,ABDON CALDERON,MANABI,PAJAN,CAMPOZANO (LA PALMA DE PAJAN),Fiscal,Rural,17,2009-2010,2025-2026
13H02856,HORACIO HIDROVO VELASQUEZ,MANABI,PAJAN,PAJAN,Fiscal,Urbana,17,2009-2010,2025-2026
13H02880,HUAYNA  CAPAC,MANABI,PAJAN,CAMPOZANO (LA PALMA DE PAJAN),Fiscal,Rural,17,2009-2010,2025-2026
13H02890,JOSE ANTONIO SALTOS ZAMBRANO,MANABI,PAJAN,CAMPOZANO (LA PALMA DE PAJAN),Fiscal,Rural,17,2009-2010,2025-2026
13H02928,MANUEL INOCENCIO PARRALES Y GUALE,MANABI,PAJAN,CASCOL,Fiscal,Rural,17,2009-2010,2025-2026
13H02816,MARIA PIEDAD CASTILLO DE LEVI,MANABI,PAJAN,PAJAN,Fiscal,Urbana,17,2009-2010,2025-2026
13H02847,PEDRO VICENTE MALDONADO,MANABI,PAJAN,PAJAN,Fiscal,Urbana,8,2009-2010,2016-2017
13H02947,PICHINCHA,MANABI,PAJAN,CASCOL,Fiscal,Rural,17,2009-2010,2025-2026
13H02919,PROVINCIA DE MANABI,MANABI,PAJAN,CASCOL,Fiscal,Rural,17,2009-2010,2025-2026
13H03798,RIO CENEPA,MANABI,PAJAN,PAJAN,Fiscal,Urbana,17,2009-2010,2025-2026
13H02848,SOLDADO HECTOR PILCO,MANABI,PAJAN,PAJAN,Fiscal,Urbana,7,2009-2010,2015-2016
13H03855,10 DE AGOSTO,MANABI,PEDERNALES,PEDERNALES,Particular,Urbana,17,2009-2010,2025-2026
13H04554,31 DE MARZO,MANABI,PEDERNALES,PEDERNALES,Municipal,Urbana,17,2009-2010,2025-2026
13H03984,5 DE JUNIO,MANABI,PEDERNALES,COJIMIES,Fiscal,Rural,17,2009-2010,2025-2026
13H03929,AMAZONAS,MANABI,PEDERNALES,PEDERNALES,Particular,Urbana,7,2009-2010,2015-2016
13H04055,ATILIO ZAMBRANO,MANABI,PEDERNALES,ATAHUALPA,Fiscal,Rural,17,2009-2010,2025-2026
13H04006,JACINTO ESMERALDAS NAPA,MANABI,PEDERNALES,DIEZ DE AGOSTO,Particular,Rural,10,2009-2010,2018-2019
13H04837,JUAN LEON MERA,MANABI,PEDERNALES,PEDERNALES,Fiscal,Urbana,16,2010-2011,2025-2026
13H04008,LAS MARAVILLAS,MANABI,PEDERNALES,DIEZ DE AGOSTO,Fiscal,Rural,16,2010-2011,2025-2026
13H03987,MANUEL DE JESUS BARRENO,MANABI,PEDERNALES,COJIMIES,Particular,Rural,17,2009-2010,2025-2026
13H05396,MONICA EDITH NAZARENO  RUA,MANABI,PEDERNALES,COJIMIES,Fiscal,Rural,9,2017-2018,2025-2026
13H04876,PATRIA UNIDA,MANABI,PEDERNALES,ATAHUALPA,Fiscal,Rural,16,2010-2011,2025-2026
13H04052,SIMON BOLIVAR,MANABI,PEDERNALES,ATAHUALPA,Fiscal,Rural,17,2009-2010,2025-2026
13H03926,SIN NOMBRE,MANABI,PEDERNALES,PEDERNALES,Fiscal,Urbana,6,2009-2010,2014-2015
13H04036,VICENTE ROCAFUERTE,MANABI,PEDERNALES,ATAHUALPA,Fiscal,Rural,17,2009-2010,2025-2026
13H03049,12 DE OCTUBRE,MANABI,PICHINCHA,PICHINCHA,Fiscal,Urbana,8,2009-2010,2016-2017
13H03069,26 DE SEPTIEMBRE,MANABI,PICHINCHA,BARRAGANETE,Fiscal,Rural,9,2009-2010,2017-2018
13H04666,8 DE SEPTIEMBRE,MANABI,PICHINCHA,PICHINCHA,Particular,Urbana,17,2009-2010,2025-2026
13H05425,ARTURO MENDOZA,MANABI,PICHINCHA,PICHINCHA,Fiscal,Urbana,9,2017-2018,2025-2026
13H02145,ATAHUALPA,MANABI,PICHINCHA,BARRAGANETE,Fiscal,Rural,17,2009-2010,2025-2026
13H02999,DEMETRIO AGUILERA MALTA,MANABI,PICHINCHA,PICHINCHA,Fiscal,Urbana,17,2009-2010,2025-2026
13H05433,GEORGI MARQUEZ SANCHEZ,MANABI,PICHINCHA,SAN SEBASTIAN,Fiscal,Rural,8,2018-2019,2025-2026
13H05148,JEFFERSON ROLANDO,MANABI,PICHINCHA,PICHINCHA,Fiscal,Urbana,15,2011-2012,2025-2026
13H03048,NARCISA DE JESUS,MANABI,PICHINCHA,PICHINCHA,Municipal,Urbana,17,2009-2010,2025-2026
13H03074,NUEVO AMANECER,MANABI,PICHINCHA,BARRAGANETE,Fiscal,Rural,17,2009-2010,2025-2026
13H03020,VICENTE SOLANO,MANABI,PICHINCHA,PICHINCHA,Fiscal,Urbana,17,2009-2010,2025-2026
13H00260,CARITAS DE SOL,MANABI,PORTOVIEJO,COLON,Particular,Urbana,12,2009-2010,2020-2021
13H00728,DR. VERDI CEVALLOS BALDA,MANABI,PORTOVIEJO,SAN PLACIDO,Fiscal,Rural,17,2009-2010,2025-2026
13H00281,EL SHADDAY NISI,MANABI,PORTOVIEJO,COLON,Particular,Urbana,17,2009-2010,2025-2026
13H00231,ESC. PARTICULAR ANGELA ROSA DE CEVALLOS,MANABI,PORTOVIEJO,12 DE MARZO,Particular,Urbana,8,2009-2010,2016-2017
13H00380,ESMERALDAS,MANABI,PORTOVIEJO,PICOAZA,Fiscal,Urbana,17,2009-2010,2025-2026
13H00298,ESPERANZA ALCIVAR DE VALENCIA,MANABI,PORTOVIEJO,COLON,Fiscal,Urbana,17,2009-2010,2025-2026
13H00710,FEDERICO GONZALES SUAREZ,MANABI,PORTOVIEJO,SAN PLACIDO,Fiscal,Rural,8,2009-2010,2016-2017
13H00490,FRANCISCO PACHECO,MANABI,PORTOVIEJO,ANDRES DE VERA,Fiscal,Urbana,17,2009-2010,2025-2026
13H00598,FRANCISCO PAREDES HERRERA,MANABI,PORTOVIEJO,CRUCITA,Fiscal,Rural,17,2009-2010,2025-2026
13H00717,GONZALO ZALDUMBIDE,MANABI,PORTOVIEJO,SAN PLACIDO,Fiscal,Rural,17,2009-2010,2025-2026
13H00552,GUILLERMINA MACIAS,MANABI,PORTOVIEJO,ABDON CALDERON (SAN FRANCISCO),Fiscal,Rural,7,2009-2010,2015-2016
13H00580,GUILLERMO CELI VASQUEZ,MANABI,PORTOVIEJO,ALHAJUELA (BAJO GRANDE),Fiscal,Rural,13,2009-2010,2025-2026
13H00738,HUMBERTO MORENO LOOR,MANABI,PORTOVIEJO,CHIRIJOS,Fiscal,Rural,17,2009-2010,2025-2026
13H00675,JOSE MARIA VELASCO IBARRA,MANABI,PORTOVIEJO,RIOCHICO (RIO CHICO),Fiscal,Rural,17,2009-2010,2025-2026
13H00739,JULIO COBO HERNANDEZ,MANABI,PORTOVIEJO,CHIRIJOS,Fiscal,Rural,17,2009-2010,2025-2026
13H00157,MAMA ANGELA,MANABI,PORTOVIEJO,SAN PABLO,Particular,Urbana,17,2009-2010,2025-2026
13H00295,MANUEL RIVADENEIRA,MANABI,PORTOVIEJO,COLON,Municipal,Urbana,10,2009-2010,2018-2019
13H00133,MILITAR GENERAL MIGUEL  ITURRALDE,MANABI,PORTOVIEJO,SAN PABLO,Particular,Urbana,17,2009-2010,2025-2026
13H00618,NUESTRA SEÃORA DE GUADALUPE I,MANABI,PORTOVIEJO,CRUCITA,Fiscomisional,Rural,8,2009-2010,2016-2017
13H00669,SAN GABRIEL,MANABI,PORTOVIEJO,RIOCHICO (RIO CHICO),Fiscal,Rural,17,2009-2010,2025-2026
13H00164,SAN JACINTO,MANABI,PORTOVIEJO,SAN PABLO,Fiscal,Urbana,17,2009-2010,2025-2026
13H00544,SAN JUAN BOSCO,MANABI,PORTOVIEJO,ABDON CALDERON (SAN FRANCISCO),Fiscal,Rural,8,2009-2010,2016-2017
13H00226,SAN RAFEL,MANABI,PORTOVIEJO,12 DE MARZO,Particular,Urbana,17,2009-2010,2025-2026
13H00741,SAN VICENTE DE PAUL,MANABI,PORTOVIEJO,CHIRIJOS,Particular,Rural,6,2009-2010,2014-2015
13H00384,SANTO TOMAS,MANABI,PORTOVIEJO,ANDRES DE VERA,Particular,Urbana,17,2009-2010,2025-2026
13H00499,SIMON BOLIVAR,MANABI,PORTOVIEJO,PORTOVIEJO,Fiscal,Urbana,17,2009-2010,2025-2026
13H00733,SIN NOMBRE,MANABI,PORTOVIEJO,CHIRIJOS,Fiscal,Rural,17,2009-2010,2025-2026
13H00615,SIN NOMBRE (CORRE AGUA),MANABI,PORTOVIEJO,CRUCITA,Fiscal,Rural,8,2009-2010,2016-2017
13H00644,UNIDAD EDUCATIVA SAGRADA FAMILIA,MANABI,PORTOVIEJO,RIOCHICO (RIO CHICO),Particular,Rural,17,2009-2010,2025-2026
13H04172,CABALLITOS DE MAR,MANABI,PUERTO LOPEZ,SALANGO,Particular,Rural,6,2009-2010,2014-2015
13H04167,FELICISIMO LOPEZ,MANABI,PUERTO LOPEZ,SALANGO,Fiscal,Rural,17,2009-2010,2025-2026
13H03119,CARITAS ALEGRES (PRIMARIA),MANABI,ROCAFUERTE,ROCAFUERTE,Particular,Urbana,17,2009-2010,2025-2026
13H04766,CARLOS ENRIQUE CEDENO,MANABI,ROCAFUERTE,ROCAFUERTE,Municipal,Urbana,7,2009-2010,2015-2016
13H05388,DANZARIN,MANABI,ROCAFUERTE,ROCAFUERTE,Fiscal,Urbana,9,2017-2018,2025-2026
13H03108,ERNESTO VERA CEDDEÃO,MANABI,ROCAFUERTE,ROCAFUERTE,Fiscal,Urbana,17,2009-2010,2025-2026
13H03165,ESCUELA FISCAL MIXTA CIUDAD DE ROCAFUERTE,MANABI,ROCAFUERTE,ROCAFUERTE,Fiscal,Urbana,7,2009-2010,2015-2016
13H03110,JAIME ROLDOS AGUILERA,MANABI,ROCAFUERTE,ROCAFUERTE,Fiscal,Urbana,17,2009-2010,2025-2026
13H03176,JORGE E. ALCIVAR BARCIA,MANABI,ROCAFUERTE,ROCAFUERTE,Fiscal,Urbana,7,2009-2010,2015-2016
13H03137,LAS ARDILLITAS,MANABI,ROCAFUERTE,ROCAFUERTE,Fiscal,Urbana,8,2009-2010,2016-2017
13H03102,LEOPOLDO LUGONES,MANABI,ROCAFUERTE,ROCAFUERTE,Fiscal,Urbana,7,2009-2010,2015-2016
13H04789,MANITAS CREADORAS,MANABI,ROCAFUERTE,ROCAFUERTE,Municipal,Urbana,6,2010-2011,2015-2016
13H03111,MELBA ESPANA CEDENO ANCHUNDIA,MANABI,ROCAFUERTE,ROCAFUERTE,Fiscal,Urbana,6,2009-2010,2014-2015
13H03156,MONSEÃOR LEONIDAS PROAÃO,MANABI,ROCAFUERTE,ROCAFUERTE,Fiscal,Urbana,7,2009-2010,2015-2016
13H03121,ROSA LUXEMBURGO 22,MANABI,ROCAFUERTE,ROCAFUERTE,Fiscal,Urbana,8,2009-2010,2016-2017
13H03183,SIMON BOLIVAR,MANABI,ROCAFUERTE,ROCAFUERTE,Fiscal,Urbana,17,2009-2010,2025-2026
13H04337,25 DE OCTUBRE,MANABI,SAN VICENTE,CANOA,Municipal,Rural,14,2009-2010,2025-2026
13H04332,FEDERICO GONZALES SUAREZ,MANABI,SAN VICENTE,SAN VICENTE,Fiscal,Urbana,17,2009-2010,2025-2026
13H04361,GABRIELA  MISTRAL,MANABI,SAN VICENTE,CANOA,Fiscal,Rural,17,2009-2010,2025-2026
13H04347,HERIBERTO ESTACIO BARRE,MANABI,SAN VICENTE,CANOA,Fiscal,Rural,6,2009-2010,2014-2015
13H04299,MANABI,MANABI,SAN VICENTE,SAN VICENTE,Particular,Urbana,7,2009-2010,2015-2016
13H03249,2 DE AGOSTO,MANABI,SANTA ANA,LODANA,Fiscal,Urbana,17,2009-2010,2025-2026
13H03198,9 DE OCTUBRE,MANABI,SANTA ANA,SANTA ANA,Fiscal,Urbana,8,2009-2010,2016-2017
13H03315,ALTO CENEPA,MANABI,SANTA ANA,HONORATO VASQUEZ (CAB EN VASQUEZ),Particular,Rural,17,2009-2010,2025-2026
13H03329,ATAHUALPA,MANABI,SANTA ANA,HONORATO VASQUEZ (CAB EN VASQUEZ),Fiscal,Rural,17,2009-2010,2025-2026
13H03275,BENITO JUAREZ,MANABI,SANTA ANA,SANTA ANA DE VUELTA LARGA,Fiscal,Urbana,17,2009-2010,2025-2026
13H03243,CAMPANITAS,MANABI,SANTA ANA,SANTA ANA,Fiscal,Urbana,7,2009-2010,2015-2016
13H03218,FEDERICO GONZALEZ SUAREZ,MANABI,SANTA ANA,SANTA ANA,Fiscal,Urbana,10,2009-2010,2025-2026
13H03323,HONORATO VASQUEZ,MANABI,SANTA ANA,HONORATO VASQUEZ (CAB EN VASQUEZ),Fiscal,Rural,17,2009-2010,2025-2026
13H03368,JORGE PIN CASTILLO,MANABI,SANTA ANA,LA UNION,Fiscal,Rural,17,2009-2010,2025-2026
13H03221,JUAN MONTALVO,MANABI,SANTA ANA,SANTA ANA,Fiscal,Urbana,6,2009-2010,2014-2015
13H03342,JUAN MONTALVO,MANABI,SANTA ANA,LA UNION,Fiscal,Rural,17,2009-2010,2025-2026
13H03372,LIBERTADOR SIMON BOLIVAR,MANABI,SANTA ANA,SAN PABLO (CAB EN PUEBLO NUEVO),Fiscal,Rural,10,2009-2010,2025-2026
13H03251,LODANA,MANABI,SANTA ANA,LODANA,Fiscal,Urbana,17,2009-2010,2025-2026
13H03349,LUIS ARBOLEDA MARTINEZ,MANABI,SANTA ANA,LA UNION,Fiscal,Rural,7,2009-2010,2015-2016
